X,sampling_date,year,SampleID,pit,cross,length_mm,weight_g,fatmeter,tank,sex,deform,days_post_hatch,notes,meanRank,meanFat,rankFat,sire_col,dam_col,posAlSum.x,posAlSum.y
200,8/20/2012,2012,F2LT-353,6C00013378,LxL,135,21,NA,4,?,NA,265,NA,19,33.2,NA,1184,1110,16,19
201,8/20/2012,2012,F2LT-309,6C00013379,LxL,137,24,NA,4,?,NA,265,NA,68.66666667,45.43333333,NA,1184,1110,17,25
202,8/20/2012,2012,F2LT-533,6C00013401,LxL,140,23,NA,4,?,NA,265,NA,40.4,47.48,NA,1141,1110,15,18
203,8/20/2012,2012,F2LT-432,6C00013402,LxL,139,25,NA,4,?,NA,265,NA,39,45.42,NA,1184,1110,19,20
204,8/20/2012,2012,F2LT-455,6C00013403,LxL,137,20,NA,4,?,NA,265,NA,41,47.66,NA,1184,1110,11,20
205,8/20/2012,2012,F2LT-148,6C00013404,LxL,130,19,NA,4,?,NA,265,NA,5.333333333,25.23333333,NA,1419,1470,11,18
206,8/20/2012,2012,F2LT-279,6C00013405,LxL,133,19,NA,4,?,NA,265,NA,42,36.3,NA,1119,1146,17,21
207,8/20/2012,2012,F2LT-512,6C00013406,LxL,113,14,NA,4,?,NA,265,NA,20,35.66,NA,1168,1146,12,18
208,8/20/2012,2012,F2LT-247,6C00013407,LxL,133,21,NA,4,?,NA,265,NA,42,37.83333333,NA,1145,1207,13,22
209,8/20/2012,2012,F2LT-471,6C00013409,LxL,133,21,NA,4,?,NA,265,NA,30.2,40.56,NA,1168,1146,14,21
210,8/20/2012,2012,F2LT-402,6C00013410,LxL,131,18,NA,4,?,NA,265,NA,30.6,39.94,NA,1404,1470,17,22
211,8/20/2012,2012,F2LT-204,6C00013412,LxL,125,17,NA,4,?,NA,265,NA,39.2,42.76,NA,1141,1110,10,9
212,8/20/2012,2012,F2LT-146,6C00013414,LxL,131,19,NA,4,?,NA,265,NA,21,29.6,NA,1119,1146,12,26
213,8/20/2012,2012,F2LT-042,6C00013415,LxL,123,14,NA,4,?,NA,265,NA,2.8,24.28,NA,1168,1146,NA,NA
214,8/20/2012,2012,F2LT-296,6C00013416,LxL,138,22,NA,4,?,NA,265,NA,11.66666667,27.36666667,NA,1184,1110,15,23
215,8/20/2012,2012,F2LT-612,6C00013418,LxL,132,19,NA,4,?,NA,265,NA,31,39.7,NA,1119,1146,16,17
216,8/20/2012,2012,F2LT-628,6C00013419,LxL,132,19,NA,4,?,NA,265,NA,29.4,38.82,NA,1119,1146,13,20
217,8/20/2012,2012,F2LT-187,6C00013420,LxL,120,14,NA,4,?,NA,265,NA,60,42.36666667,NA,1168,1146,12,19
218,8/20/2012,2012,F2LT-431,6C00013421,LxL,135,19,NA,4,?,NA,265,NA,46,48,NA,1184,1110,14,19
219,8/20/2012,2012,F2LT-177,6C00013422,SxS,143,28,NA,3,?,NA,265,NA,21.2,51.32,NA,1410,1477,12,22
220,8/20/2012,2012,F2LT-595,6C00013423,LxL,138,22,NA,4,?,NA,265,NA,32.2,41,NA,1184,1110,14,18
221,8/20/2012,2012,F2LT-169,6C00013425,LxL,140,23,NA,4,?,NA,265,NA,50.6,43.6,NA,1141,1110,12,16
222,8/20/2012,2012,F2LT-504,6C00013428,LxL,143,25,NA,4,?,NA,265,NA,27.8,40.76,NA,1184,1110,12,18
223,8/20/2012,2012,F2LT-333,6C00013430,LxL,126,18,NA,4,?,NA,265,NA,29.2,36.78,NA,1162,1125,22,22
224,8/20/2012,2012,F2LT-345,6C00013431,LxL,146,27,NA,4,?,NA,265,NA,44,42.44,NA,1141,1110,9,24
225,8/20/2012,2012,F2LT-162,6C00013432,LxL,132,20,NA,4,?,NA,265,NA,40.4,40.42,NA,1141,1110,17,21
226,8/20/2012,2012,F2LT-399,6C00013433,LxL,120,14,NA,4,?,NA,265,NA,14.6,32.04,NA,1404,1470,19,21
227,8/20/2012,2012,F2LT-063,6C00013434,LxL,135,21,NA,4,?,NA,265,NA,50,46.92,NA,1141,1110,NA,NA
228,8/20/2012,2012,F2LT-043,6C00013435,LxL,125,16,NA,4,?,NA,265,NA,16.6,31.72,NA,1162,1125,NA,NA
229,8/20/2012,2012,F2LT-262,6C00013437,LxL,127,17,NA,4,?,NA,265,NA,39.66666667,37.76666667,NA,1168,1146,13,22
230,8/20/2012,2012,F2LT-397,6C00013438,LxL,115,13,NA,4,?,NA,265,NA,25.6,35.48,NA,1419,1470,16,23
231,8/20/2012,2012,F2LT-082,6C00013440,LxL,127,16,NA,4,?,NA,265,NA,35.33333333,36.63333333,NA,1184,1110,NA,NA
232,8/20/2012,2012,F2LT-315,6C00013441,LxL,120,13,NA,4,?,NA,265,NA,38.33333333,35.16666667,NA,1404,1470,12,18
233,8/20/2012,2012,F2LT-547,6C00013443,LxL,135,21,NA,4,?,NA,265,NA,24.2,38.68,NA,1145,1207,15,17
234,8/20/2012,2012,F2LT-527,6C00013445,LxL,124,14,NA,4,?,NA,265,NA,7,30.7,NA,1162,1125,19,23
235,8/20/2012,2012,F2LT-178,6C00013446,LxL,138,22,NA,4,?,NA,265,NA,14,30.48,NA,1184,1110,14,20
236,8/20/2012,2012,F2LT-205,6C00013448,LxL,148,25,NA,4,?,NA,265,NA,30.2,36.5,NA,1184,1110,14,20
237,8/20/2012,2012,F2LT-217,6C00013450,LxL,120,13,NA,4,?,NA,265,NA,36.6,38.94,NA,NA,NA,15,22
238,8/20/2012,2012,F2LT-055,6C00013451,LxL,118,13,NA,4,?,NA,265,NA,16.6,33.22,NA,1404,1470,NA,NA
239,8/20/2012,2012,F2LT-269,6C00013453,LxL,142,26,NA,4,?,NA,265,NA,67.33333333,45.33333333,NA,1141,1110,17,19
240,8/20/2012,2012,F2LT-012,6C00013455,LxL,130,19,NA,4,?,NA,265,NA,27.4,34.32,NA,1404,1470,NA,NA
241,8/20/2012,2012,F2LT-611,6C00013456,LxL,135,20,NA,4,?,NA,265,NA,15,33.94,NA,1162,1125,19,24
242,8/20/2012,2012,F2LT-124,6C00013457,LxL,145,25,NA,4,?,NA,265,NA,58,44.06666667,NA,1184,1110,18,19
243,8/20/2012,2012,F2LT-341,6C00013460,LxL,120,14,NA,4,?,NA,265,NA,35,35.06666667,NA,1162,1125,20,28
244,8/20/2012,2012,F2LT-222,6C00013462,LxL,124,15,NA,4,?,NA,265,NA,37.6,40.7,NA,1119,1146,16,21
245,8/20/2012,2012,F2LT-050,6C00013463,LxL,135,21,NA,4,?,NA,265,NA,40.6,41.54,NA,1184,1110,NA,NA
246,8/20/2012,2012,F2LT-351,6C00013464,LxL,137,22,NA,4,?,NA,265,NA,33,37.48,NA,1184,1110,14,19
247,8/20/2012,2012,F2LT-617,6C00013465,LxL,131,20,NA,4,?,NA,265,NA,26.2,38.54,NA,1119,1146,15,23
248,8/20/2012,2012,F2LT-184,6C00013469,LxL,133,18,NA,4,?,NA,265,NA,41.8,40.1,NA,1184,1110,12,21
249,8/20/2012,2012,F2LT-618,6C00013471,LxL,135,23,NA,4,?,NA,265,NA,26.4,38.36,NA,1168,1146,13,23
250,8/20/2012,2012,F2LT-392,6C00013473,LxL,128,16,NA,4,?,NA,265,NA,45.66666667,40,NA,1404,1470,14,23
251,8/20/2012,2012,F2LT-400,6C00013476,LxL,129,18,NA,4,?,NA,265,NA,13.2,34.8,NA,1162,1125,18,27
252,8/20/2012,2012,F2LT-457,6C00013477,LxL,116,15,NA,4,?,NA,265,NA,9,31.42,NA,1404,1470,22,21
253,8/20/2012,2012,F2LT-054,6C00013478,LxL,140,23,NA,4,?,NA,265,NA,26.4,36.46,NA,1184,1110,NA,NA
254,8/20/2012,2012,F2LT-009,6C00013479,LxL,128,17,NA,4,?,NA,265,NA,49.33333333,38.36666667,NA,1168,1146,NA,NA
255,8/20/2012,2012,F2LT-491,6C00013500,LxS,139,24,NA,1,?,NA,265,NA,37.6,52.9,NA,1081,1150,18,21
256,8/20/2012,2012,F2LT-375,6C00013501,LxS,126,16,NA,1,?,NA,265,NA,37.2,48.96,NA,1087,1170,16,13
257,8/20/2012,2012,F2LT-275,6C00013502,SxS,156,37,NA,3,?,NA,265,NA,53.33333333,56.33333333,NA,1023,1091,12,12
258,8/20/2012,2012,F2LT-573,6C00013505,LxS,125,15,NA,1,?,NA,265,NA,2.2,34.1,NA,1044,1150,11,18
259,8/20/2012,2012,F2LT-594,6C00013506,SxS,138,24,NA,3,?,NA,265,NA,31.66666667,55.6,NA,1043,1051,12,18
260,8/20/2012,2012,F2LT-139,6C00013509,SxS,134,20,NA,3,?,NA,265,NA,45.33333333,56.8,NA,1102,1051,13,18
261,8/20/2012,2012,F2LT-613,6C00013510,LxS,135,22,NA,1,?,NA,265,NA,12,42.36666667,NA,1044,1150,15,20
262,8/20/2012,2012,F2LT-299,6C00013511,LxS,131,19,NA,1,?,NA,265,NA,25.66666667,44.7,NA,1087,1170,12,16
263,8/20/2012,2012,F2LT-437,6C00013512,LxS,124,18,NA,1,?,NA,265,NA,44.6,56.26,NA,1018,1186,17,16
264,8/20/2012,2012,F2LT-636,6C00013514,LxS,141,24,NA,1,?,NA,265,NA,56.8,56.9,NA,1087,1170,9,12
265,8/20/2012,2012,F2LT-002,6C00013515,LxS,130,17,NA,1,?,NA,265,NA,29.6,50.72,NA,1081,1150,NA,NA
266,8/20/2012,2012,F2LT-185,6C00013517,LxS,131,19,NA,1,?,NA,265,NA,13.2,37.76,NA,1077,1170,16,14
267,8/20/2012,2012,F2LT-117,6C00013518,LxS,146,28,NA,1,?,NA,265,NA,27.6,48.34,NA,1077,1170,14,12
268,8/20/2012,2012,F2LT-478,6C00013519,SxS,138,24,NA,3,?,NA,265,NA,41,61.06666667,NA,1050,1091,16,18
269,8/20/2012,2012,F2LT-338,6C00013520,SxS,125,17,NA,3,?,NA,265,NA,45.33333333,56.1,NA,1039,1032,16,17
270,8/20/2012,2012,F2LT-599,6C00013521,SxS,135,24,NA,3,?,NA,265,NA,22.33333333,53.76666667,NA,1043,1051,14,21
271,8/20/2012,2012,F2LT-621,6C00013523,LxS,137,19,NA,1,?,NA,265,NA,46.6,56.3,NA,1081,1150,18,28
272,8/20/2012,2012,F2LT-468,6C00013524,LxS,104,9,NA,1,?,NA,265,NA,47.4,55.02,NA,1018,1186,11,17
273,8/20/2012,2012,F2LT-570,6C00013525,SxS,117,16,NA,3,?,NA,265,NA,32,57.55,NA,1101,1032,16,13
274,8/20/2012,2012,F2LT-373,6C00013527,LxS,128,15,NA,1,?,NA,265,NA,37,48.12,NA,1087,1170,13,17
275,8/20/2012,2012,F2LT-562,6C00013528,LxS,122,14,NA,1,?,NA,265,NA,61.33333333,57.06666667,NA,1081,1150,18,18
276,8/20/2012,2012,F2LT-442,6C00013529,LxS,122,16,NA,1,?,NA,265,NA,6.833333333,41.55,NA,1087,1170,17,11
277,8/20/2012,2012,F2LT-062,6C00013530,LxS,140,23,NA,1,?,NA,265,NA,28.8,48.24,NA,1087,1170,NA,NA
278,8/20/2012,2012,F2LT-135,6C00013531,LxS,123,18,NA,1,?,NA,265,NA,34.2,50.8,NA,1267,1280,14,23
279,8/20/2012,2012,F2LT-501,6C00013532,LxS,130,19,NA,1,?,NA,265,NA,38.2,54.54,NA,1081,1150,17,18
280,8/20/2012,2012,F2LT-119,6C00013533,LxS,135,21,NA,1,?,NA,265,NA,35.8,47.84,NA,1077,1170,17,12
281,8/20/2012,2012,F2LT-445,6C00013534,LxS,143,24,NA,1,?,NA,265,NA,31.4,50.28,NA,1081,1150,21,23
282,8/20/2012,2012,F2LT-037,6C00013536,SxS,164,39,NA,3,?,NA,265,NA,38,53.1,NA,1023,1091,NA,NA
283,8/20/2012,2012,F2LT-157,6C00013537,LxS,143,25,NA,1,?,NA,265,NA,37.8,48.4,NA,1087,1170,11,15
284,8/20/2012,2012,F2LT-065,6C00013538,LxS,139,23,NA,1,?,NA,265,NA,38.6,51.1,NA,1087,1170,NA,NA
285,8/20/2012,2012,F2LT-219,6C00013539,LxS,130,19,NA,1,?,NA,265,NA,38.4,50.58,NA,1087,1170,16,14
286,8/20/2012,2012,F2LT-322,6C00013541,LxS,135,20,NA,1,?,NA,265,NA,46.2,54.04,NA,1283,1280,17,19
287,8/20/2012,2012,F2LT-427,6C00013542,LxS,146,28,NA,1,?,NA,265,NA,35,51.84,NA,1087,1170,13,15
288,8/20/2012,2012,F2LT-377,6C00013543,SxS,129,19,NA,3,?,NA,265,NA,12.33333333,47.33333333,NA,1050,1091,10,21
289,8/20/2012,2012,F2LT-036,6C00013544,LxS,138,23,NA,1,?,NA,265,NA,34,50.06,NA,1081,1150,NA,NA
290,8/20/2012,2012,F2LT-199,6C00013545,SxS,137,22,NA,3,?,NA,265,NA,44.66666667,54.46666667,NA,1043,1051,14,17
291,8/20/2012,2012,F2LT-387,6C00013546,LxS,135,20,NA,1,?,NA,265,NA,53.33333333,51.1,NA,1087,1170,10,15
292,8/20/2012,2012,F2LT-295,6C00013547,LxS,107,10,NA,1,?,NA,265,NA,25,44.26666667,NA,1283,1280,14,20
293,8/20/2012,2012,F2LT-032,6C00013549,SxS,152,34,NA,3,?,NA,265,NA,35,53.43333333,NA,1023,1091,NA,NA
294,8/20/2012,2012,F2LT-097,6C00013550,SxS,121,18,NA,3,?,NA,265,NA,42,56.9,NA,1043,1051,12,18
295,8/20/2012,2012,F2LT-358,6C00013553,LxS,130,18,NA,1,?,NA,265,NA,37,49,NA,1087,1170,15,14
296,8/20/2012,2012,F2LT-267,6C00013556,LxS,130,18,NA,1,?,NA,265,NA,37.66666667,48.06666667,NA,1087,1170,17,16
297,8/20/2012,2012,F2LT-443,6C00013557,SxS,127,19,NA,3,?,NA,265,NA,44.4,62.5,NA,1050,1091,17,16
298,8/20/2012,2012,F2LT-497,6C00013558,LxS,137,21,NA,1,?,NA,265,NA,36.6,53.52,NA,1087,1170,17,17
299,8/20/2012,2012,F2LT-292,6C00013562,SxS,121,15,NA,3,?,NA,265,NA,20.66666667,47.86666667,NA,1302,1368,17,15
300,8/20/2012,2012,F2LT-458,6C00013563,LxS,133,22,NA,1,?,NA,265,NA,42.6,55.36,NA,1081,1150,17,26
301,8/20/2012,2012,F2LT-099,6C00013565,LxS,141,24,NA,1,?,NA,265,NA,39.33333333,48.66666667,NA,1077,1170,12,16
302,8/20/2012,2012,F2LT-521,6C00013566,LxS,130,20,NA,1,?,NA,265,NA,29.6,53.12,NA,1308,1337,17,16
303,8/20/2012,2012,F2LT-538,6C00013567,LxS,142,24,NA,1,?,NA,265,NA,30,50.22,NA,1087,1170,17,14
304,8/20/2012,2012,F2LT-256,6C00013569,LxS,164,46,NA,1,?,NA,265,NA,54,50.03333333,NA,1283,1280,14,21
305,8/20/2012,2012,F2LT-106,6C00013570,LxS,134,21,NA,1,?,NA,265,NA,33.4,51.32,NA,1081,1150,21,23
306,8/20/2012,2012,F2LT-565,6C00013571,SxS,153,32,NA,3,?,NA,265,NA,31.8,57,NA,1043,1051,13,20
307,8/20/2012,2012,F2LT-585,6C00013572,SxS,130,18,NA,3,?,NA,265,NA,21,54.9,NA,1102,1051,17,19
308,8/20/2012,2012,F2LT-235,6C00013573,LxS,139,22,NA,1,?,NA,265,NA,36,49.02,NA,1283,1280,15,18
309,8/20/2012,2012,F2LT-417,6C00013575,SxS,120,14,NA,3,?,NA,265,NA,32,59,NA,1102,1051,17,20
310,8/20/2012,2012,F2LT-075,6C00013576,LxS,133,22,NA,1,?,NA,265,NA,8.666666667,39.06666667,NA,1267,1280,NA,NA
311,8/20/2012,2012,F2LT-435,6C00013578,LxS,134,18,NA,1,?,NA,265,NA,29.6,49.1,NA,1044,1150,10,21
312,8/20/2012,2012,F2LT-408,6C00013579,LxS,126,19,NA,1,?,NA,265,NA,12,43.5,NA,1044,1150,14,18
313,8/20/2012,2012,F2LT-216,6C00013600,LxS,135,20,NA,1,?,NA,265,NA,17,42.92,NA,1087,1170,9,12
314,8/20/2012,2012,F2LT-401,6C00013601,SxS,144,28,NA,3,?,NA,265,NA,20.2,54.4,NA,1043,1051,15,15
315,8/20/2012,2012,F2LT-342,6C00013602,LxS,110,12,NA,1,?,NA,265,NA,32.2,47.56,NA,1018,1186,14,23
316,8/20/2012,2012,F2LT-297,6C00013603,LxS,139,23,NA,1,?,NA,265,NA,40.33333333,47.36666667,NA,1077,1170,11,16
317,8/20/2012,2012,F2LT-529,6C00013604,LxS,138,22,NA,1,?,NA,265,NA,31.33333333,53.1,NA,1087,1170,16,19
318,8/20/2012,2012,F2LT-268,6C00013605,SxS,140,23,NA,3,?,NA,265,NA,74,63.36666667,NA,1050,1091,11,4
319,8/20/2012,2012,F2LT-607,6C00013606,LxS,122,15,NA,1,?,NA,265,NA,42.2,52.48,NA,1081,1150,20,23
320,8/20/2012,2012,F2LT-252,6C00013608,LxS,130,18,NA,1,?,NA,265,NA,53.33333333,51.06666667,NA,1077,1170,12,19
321,8/20/2012,2012,F2LT-591,6C00013610,LxS,142,26,NA,1,?,NA,265,NA,15,40.68,NA,1077,1170,12,15
322,8/20/2012,2012,F2LT-284,6C00013611,LxS,134,21,NA,1,?,NA,265,NA,48.66666667,51.8,NA,1324,1337,15,18
323,8/20/2012,2012,F2LT-152,6C00013614,SxS,122,18,NA,3,?,NA,265,NA,64,61.9,NA,NA,NA,18,22
324,8/20/2012,2012,F2LT-582,6C00013615,LxS,140,23,NA,1,?,NA,265,NA,29.8,48.7,NA,1077,1170,15,19
325,8/20/2012,2012,F2LT-574,6C00013616,SxS,138,24,NA,3,?,NA,265,NA,5.8,47.44,NA,1023,1091,17,17
326,8/20/2012,2012,F2LT-186,6C00013617,SxS,139,25,NA,3,?,NA,265,NA,56.66666667,57.16666667,NA,1043,1051,9,11
327,8/20/2012,2012,F2LT-489,6C00013618,SxS,129,19,NA,3,?,NA,265,NA,43.8,63.4,NA,1050,1091,20,19
328,8/20/2012,2012,F2LT-363,6C00013623,SxL,129,19,NA,2,?,NA,265,NA,57.6,53.98,NA,1128,1078,18,28
329,8/20/2012,2012,F2LT-549,6C00013624,SxL,145,29,NA,2,?,NA,265,NA,50.66666667,53.83333333,NA,1127,1072,20,18
330,8/20/2012,2012,F2LT-350,6C00013625,SxL,129,18,NA,2,?,NA,265,NA,55.4,52.14,NA,1127,1072,13,20
331,8/20/2012,2012,F2LT-244,6C00013626,SxL,136,23,NA,2,?,NA,265,NA,38,45.8,NA,1157,1078,15,17
332,8/20/2012,2012,F2LT-103,6C00013630,SxL,124,17,NA,2,?,NA,265,NA,26.33333333,43.43333333,NA,1127,1072,6,17
333,8/20/2012,2012,F2LT-067,6C00013633,SxL,143,28,NA,2,?,NA,265,NA,42.4,54.34,NA,1135,1072,NA,NA
334,8/20/2012,2012,F2LT-530,6C00013634,SxL,136,19,NA,2,?,NA,265,NA,4.8,39.9,NA,1157,1078,10,19
335,8/20/2012,2012,F2LT-336,6C00013636,SxL,115,14,NA,2,?,NA,265,NA,18.2,41.68,NA,1132,1028,17,15
336,8/20/2012,2012,F2LT-006,6C00013638,SxL,131,18,NA,2,?,NA,265,NA,26.8,47.16,NA,1127,1072,NA,NA
337,8/20/2012,2012,F2LT-160,6C00013640,SxL,123,17,NA,2,?,NA,265,NA,25.4,46.24,NA,1128,1078,10,19
338,8/20/2012,2012,F2LT-475,6C00013641,SxL,112,13,NA,2,?,NA,265,NA,34.33333333,47.93333333,NA,1127,1072,11,24
339,8/20/2012,2012,F2LT-291,6C00013644,SxL,134,21,NA,2,?,NA,265,NA,54,50.93333333,NA,1135,1072,12,12
340,8/20/2012,2012,F2LT-371,6C00013645,SxL,130,20,NA,2,?,NA,265,NA,16.2,43.08,NA,1157,1078,10,23
341,8/20/2012,2012,F2LT-606,6C00013647,SxL,139,23,NA,2,?,NA,265,NA,51.4,57.4,NA,1132,1028,21,21
342,8/20/2012,2012,F2LT-271,6C00013648,SxL,146,28,NA,2,?,NA,265,NA,67.33333333,54.16666667,NA,1140,1024,19,15
343,8/20/2012,2012,F2LT-120,6C00013649,SxL,126,17,NA,2,?,NA,265,NA,47.6,51.86,NA,1132,1028,16,16
344,8/20/2012,2012,F2LT-142,6C00013651,SxL,133,20,NA,2,?,NA,265,NA,51.6,54.96,NA,1132,1028,20,18
345,8/20/2012,2012,F2LT-229,6C00013652,SxL,131,19,NA,2,?,NA,265,NA,50.4,52.46,NA,1135,1072,19,22
346,8/20/2012,2012,F2LT-049,6C00013653,SxL,140,24,NA,2,?,NA,265,NA,35,51.02,NA,1128,1078,NA,NA
347,8/20/2012,2012,F2LT-546,6C00013654,SxL,140,26,NA,2,?,NA,265,NA,16.66666667,43.43333333,NA,1157,1078,14,15
348,8/20/2012,2012,F2LT-258,6C00013656,SxL,131,19,NA,2,?,NA,265,NA,55.33333333,50.03333333,NA,1128,1078,14,18
349,8/20/2012,2012,F2LT-339,6C00013657,SxL,140,24,NA,2,?,NA,265,NA,24.6,44.62,NA,1127,1072,10,20
350,8/20/2012,2012,F2LT-035,6C00013658,SxL,136,25,NA,2,?,NA,265,NA,28.2,49.42,NA,1128,1078,NA,NA
351,8/20/2012,2012,F2LT-409,6C00013660,SxL,116,14,NA,2,?,NA,265,NA,32,47.76666667,NA,1153,1028,11,22
352,8/20/2012,2012,F2LT-224,6C00013661,SxL,133,20,NA,2,?,NA,265,NA,38,48.32,NA,1135,1072,14,26
353,8/20/2012,2012,F2LT-609,6C00013662,SxL,146,30,NA,2,?,NA,265,NA,27.4,47.04,NA,1140,1024,18,25
354,8/20/2012,2012,F2LT-022,6C00013663,SxL,138,24,NA,2,?,NA,265,NA,19.2,44.24,NA,1132,1028,NA,NA
355,8/20/2012,2012,F2LT-465,6C00013664,SxL,130,19,NA,2,?,NA,265,NA,24.2,47.46,NA,1127,1072,12,20
356,8/20/2012,2012,F2LT-418,6C00013665,SxL,129,21,NA,2,?,NA,265,NA,42.6,54.32,NA,1128,1078,15,25
357,8/20/2012,2012,F2LT-151,6C00013666,SxL,131,19,NA,2,?,NA,265,NA,49.4,52.56,NA,NA,NA,16,19
358,8/20/2012,2012,F2LT-243,6C00013667,SxL,135,23,NA,2,?,NA,265,NA,47.66666667,49.76666667,NA,1127,1072,16,20
359,8/20/2012,2012,F2LT-598,6C00013669,SxL,140,25,NA,2,?,NA,265,NA,18.6,45.5,NA,1132,1028,11,21
360,8/20/2012,2012,F2LT-625,6C00013671,SxL,146,31,NA,2,?,NA,265,NA,43.66666667,50.26666667,NA,1127,1072,17,19
361,8/20/2012,2012,F2LT-481,6C00013672,SxL,130,20,NA,2,?,NA,265,NA,43.33333333,52.73333333,NA,1132,1028,21,19
362,8/20/2012,2012,F2LT-023,6C00013673,SxL,131,20,NA,2,?,NA,265,NA,30,42.25,NA,NA,NA,NA,NA
363,8/20/2012,2012,F2LT-482,6C00013674,SxL,135,20,NA,2,?,NA,265,NA,31.4,50.62,NA,1135,1072,12,23
364,8/20/2012,2012,F2LT-327,6C00013675,SxL,125,17,NA,2,?,NA,265,NA,17.66666667,41.36666667,NA,1132,1028,11,19
365,8/20/2012,2012,F2LT-034,6C00013676,SxL,136,23,NA,2,?,NA,265,NA,29.6,48.06,NA,1135,1072,NA,NA
366,8/20/2012,2012,F2LT-191,6C00013677,SxL,119,16,NA,2,?,NA,265,NA,43.6,50.34,NA,1128,1078,13,22
367,8/20/2012,2012,F2LT-355,6C00013678,SxL,132,19,NA,2,?,NA,265,NA,22.4,44.64,NA,1157,1078,10,20
368,8/20/2012,2012,F2LT-116,6C00013679,SxL,129,20,NA,2,?,NA,265,NA,18,41.06,NA,1127,1072,10,21
369,8/20/2012,2012,F2LT-542,6C00013702,SxL,125,17,NA,2,?,NA,265,NA,21.4,43.46,NA,1157,1078,14,21
370,8/20/2012,2012,F2LT-416,6C00013704,SxL,128,19,NA,2,?,NA,265,NA,30.2,49.78,NA,1127,1072,11,21
371,8/20/2012,2012,F2LT-190,6C00013705,SxL,134,22,NA,2,?,NA,265,NA,53.6,53.42,NA,1127,1072,13,20
372,8/20/2012,2012,F2LT-039,6C00013706,SxL,123,16,NA,2,?,NA,265,NA,23.6,48.4,NA,1153,1028,NA,NA
373,8/20/2012,2012,F2LT-593,6C00013707,SxL,133,22,NA,2,?,NA,265,NA,14.6,44.04,NA,1157,1078,16,25
374,8/20/2012,2012,F2LT-517,6C00013709,SxL,130,20,NA,2,?,NA,265,NA,43.2,53.48,NA,1127,1072,15,19
375,8/20/2012,2012,F2LT-193,6C00013710,SxL,124,16,NA,2,?,NA,265,NA,19.6,44.02,NA,1135,1072,10,19
376,8/20/2012,2012,F2LT-068,6C00013711,SxL,125,17,NA,2,?,NA,265,NA,41,47.9,NA,1128,1078,NA,NA
377,8/20/2012,2012,F2LT-138,6C00013713,SxL,137,22,NA,2,?,NA,265,NA,46.4,51.74,NA,1135,1072,11,16
378,8/20/2012,2012,F2LT-214,6C00013714,SxL,135,20,NA,2,?,NA,265,NA,7,38.83333333,NA,1127,1072,8,19
379,8/20/2012,2012,F2LT-393,6C00013715,SxL,117,14,NA,2,?,NA,265,NA,42.33333333,48.23333333,NA,1127,1072,13,23
380,8/20/2012,2012,F2LT-010,6C00013716,SxL,112,16,NA,2,?,NA,265,NA,1.5,27.1,NA,1153,1028,NA,NA
381,8/20/2012,2012,F2LT-008,6C00013717,SxL,124,15,NA,2,?,NA,265,NA,25,47.2,NA,1132,1028,NA,NA
382,8/20/2012,2012,F2LT-323,6C00013718,SxL,128,20,NA,2,?,NA,265,NA,37.8,48.16,NA,1127,1072,13,21
383,8/20/2012,2012,F2LT-136,6C00013719,SxL,141,23,NA,2,?,NA,265,NA,54.66666667,50.66666667,NA,1127,1072,19,24
384,8/20/2012,2012,F2LT-020,6C00013720,SxL,119,15,NA,2,?,NA,265,NA,25.2,46.54,NA,1132,1028,NA,NA
385,8/20/2012,2012,F2LT-540,6C00013721,SxL,122,14,NA,2,?,NA,265,NA,31,48.58,NA,1127,1072,12,22
386,8/20/2012,2012,F2LT-523,6C00013722,SxL,132,18,NA,2,?,NA,265,NA,23,46.92,NA,1127,1072,13,18
387,8/20/2012,2012,F2LT-586,6C00013723,SxL,130,19,NA,2,?,NA,265,NA,44.8,55,NA,1135,1072,17,21
388,8/20/2012,2012,F2LT-210,6C00013725,SxL,132,20,NA,2,?,NA,265,NA,50.4,53.16,NA,1128,1078,12,24
389,8/20/2012,2012,F2LT-488,6C00013726,SxL,140,27,NA,2,?,NA,265,NA,16,43.78,NA,1128,1078,14,22
390,8/20/2012,2012,F2LT-147,6C00013727,SxL,138,25,NA,2,?,NA,265,NA,60.4,60.2,NA,1128,1078,9,24
391,8/20/2012,2012,F2LT-011,6C00013728,SxL,131,21,NA,2,?,NA,265,NA,34.33333333,46.5,NA,1153,1028,NA,NA
392,8/20/2012,2012,F2LT-627,6C00013729,SxL,122,16,NA,2,?,NA,265,NA,8.8,39.62,NA,1157,1078,15,23
393,8/20/2012,2012,F2LT-226,6C00013731,SxL,119,14,NA,2,?,NA,265,NA,20.33333333,42.23333333,NA,1135,1072,13,19
394,8/20/2012,2012,F2LT-230,6C00013735,SxL,130,22,NA,2,?,NA,265,NA,11.4,41.58,NA,1127,1072,10,19
395,8/20/2012,2012,F2LT-415,6C00013736,SxL,126,15,NA,2,?,NA,265,NA,48.66666667,52.36666667,NA,1132,1028,18,18
396,8/20/2012,2012,F2LT-114,6C00013737,SxL,132,20,NA,2,?,NA,265,NA,61,57.82,NA,1428,1405,10,19
397,8/20/2012,2012,F2LT-310,6C00013738,SxL,130,19,NA,2,?,NA,265,NA,2,32.76666667,NA,1157,1078,10,14
398,8/20/2012,2012,F2LT-096,6C00013739,SxL,127,17,NA,2,?,NA,265,NA,38.4,51.66,NA,1132,1028,NA,NA
